"model_id","original_model_id","sku","model_status_code","locale","page_name","locale_code"
MD00060382,BD00060382,"70UT640S0ZA.AEK.EEUK.UK.B",DISCONTINUED,UK,"",
MD00060821,BD00060821,"60UT640S0ZB.AEK.EEUK.UK.B",DISCONTINUED,UK,"",
MD00060881,BD00060881,LAP015EL7B.AEK.EEUK.UK.B,ACTIVE,UK,"",
MD00061061,BD00061061,LAP020EL7B.AEK.EEUK.UK.B,ACTIVE,UK,"",
MD00061081,BD00061081,LAP015EL7BP.AEK.EEUK.UK.B,ACTIVE,UK,"",
MD00061221,BD00061221,LAP020EL7BP.AEK.EEUK.UK.B,ACTIVE,UK,"",
MD00061521,BD00061521,"55UM3DF-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD00061522,BD00061522,"49UM3DF-B.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD00061541,BD00061541,"55XE4F-M.AEU.EEDG.UK.B",ACTIVE,UK,"",
MD00061561,BD00061561,"98UH5F-B.AEK.EEUK.UK.B",DISCONTINUED,UK,"",
MD00061581,BD00061581,"24LT661HBZA.AEK.EEUK.UK.B",ACTIVE,UK,"",
MD00460120,MD00460120,GB5237AVFW.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD00460160,MD00460160,GB5237AVEW.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD00460180,MD00460180,GB5240AVCW.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD00460200,MD00460200,GB5240AVAZ.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD00460201,MD00460201,GB7138A2VZ1.AA2QLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD00460202,MD00460202,GS5163AVJV.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD00460203,MD00460203,GS5163WBMV.AWBQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD00460220,MD00460220,GS5163SVLV.ASVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD00460221,MD00460221,GS5163AVLZ.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD00460240,MD00460240,GL5141AVAW1.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD00460260,MD00460260,GF5137AVHW1.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD00460301,MD00460301,AG-F310DP.AEU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000040,MD05000040,GS3159AVHV.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000060,MD05000060,GS3159WBHV.AWBQLGU.EEUK.UK.C,SUSPENDED,UK,"",
MD05000080,MD05000080,M2252D-PZ.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000180,MD05000180,BP520.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000200,MD05000200,F14A8FD.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000201,MD05000201,F1495KD.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000202,MD05000202,F1495KD6.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000203,MD05000203,F14A7FDS.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000204,MD05000204,F14A7FDS6.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000205,MD05000205,F1495KDS.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000206,MD05000206,F1495KDS6.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000460,MD05000460,F1496AD5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000480,MD05000480,RC9042AQ3Z.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000500,MD05000500,LGP880.AGBRBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000540,MD05000540,GB7143AESF.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000560,MD05000560,GS9366AEAV.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05000620,MD05000620,GS3159WBFV.AWBQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05002840,MD05002840,GB3133SWGW.ASWQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05002860,MD05002860,GL5141WBAW1.AWBQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05002980,MD05002980,GF5137WBHW1.AWBQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05003020,MD05003020,GB3133WBGW.AWBQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05003060,MD05003060,GB5240AVAW.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05003100,MD05003100,GS3159PVHV.APVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05003120,MD05003120,GS5163WBJV.AWBQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05003180,MD05003180,GS5163AVMV.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05003220,MD05003220,GS5163NSMV.AAVQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05015561,MD05015561,LGE960.AGBRBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05022560,MD05022560,"29EA93-P.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05022720,MD05022720,"27EA83R-D.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05022920,MD05022920,"23ET83V-W.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05027561,MD05027561,F1496AD.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05027562,MD05027562,F14A7FDS5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05027564,MD05027564,F14A8FD6.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05027566,MD05027566,F1681TD5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05027581,MD05027581,F1480YD5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05027584,MD05027584,RC8015A1.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05027593,MD05027593,F1296TD.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05028886,MD05028886,ARNU24GSCL2.EMBALEU.EEUK.UK.C,SUSPENDED,UK,"",
MD05028915,MD05028915,ARNU24GTPC2.ENWALEU.EEUK.UK.C,SUSPENDED,UK,"",
MD05028917,MD05028917,ARNU28GTPC2.ENWALEU.EEUK.UK.C,SUSPENDED,UK,"",
MD05028924,MD05028924,ARNU48GTMC2.ENWALEU.EEUK.UK.C,SUSPENDED,UK,"",
MD05028982,MD05028982,ARNU18GTTC2.ENWALEU.EEUK.UK.C,SUSPENDED,UK,"",
MD05028984,MD05028984,ARNU24GTTC2.ENWALEU.EEUK.UK.C,SUSPENDED,UK,"",
MD05028988,MD05028988,ARNU24GTLC2.ENWALEU.EEUK.UK.C,SUSPENDED,UK,"",
MD05029020,MD05029020,ARNU24GB2G2.ENWALEU.EEUK.UK.C,SUSPENDED,UK,"",
MD05029226,MD05029226,ARNU24GB4G2.ENWALEU.EEUK.UK.C,SUSPENDED,UK,"",
MD05029281,MD05029281,ARNU15GBHA2.ENWALEU.EEUK.UK.C,SUSPENDED,UK,"",
MD05029486,MD05029486,ARNU15GCEA2.ENWALEU.EEUK.UK.C,SUSPENDED,UK,"",
MD05029862,MD05029862,PRHR021.ENCXLE3.EEUK.UK.C,SUSPENDED,UK,"",
MD05029982,MD05029982,PRHR031.ENCXLE3.EEUK.UK.C,SUSPENDED,UK,"",
MD05029983,MD05029983,PRHR041.ENCXLE3.EEUK.UK.C,SUSPENDED,UK,"",
MD05034828,MD05034828,"19EN33S-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05034829,MD05034829,"20EN33SS-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05034830,MD05034830,"22EN33S-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05037661,MD05037661,BP730.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037662,MD05037662,BP630.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037663,MD05037663,BP530R.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037664,MD05037664,BP325.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037665,MD05037665,BP125.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037666,MD05037666,HR939M.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037667,MD05037667,HR935M.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037668,MD05037668,HR933M.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037669,MD05037669,BH9530TW.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037670,MD05037670,BH9430PW.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037671,MD05037671,BH7530TW.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037672,MD05037672,BH7430P.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037673,MD05037673,BH7130C.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037674,MD05037674,BH6730S.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037675,MD05037675,BH6430P.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037676,MD05037676,BH6230S.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037677,MD05037677,BH4030S.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037678,MD05037678,DH6430P.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037679,MD05037679,DH3130S.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037681,MD05037681,BB5530A.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037682,MD05037682,BB4330A.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037684,MD05037684,NB4530A.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037685,MD05037685,NB3730A.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037686,MD05037686,NB3530A.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037688,MD05037688,NB2530A.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037689,MD05037689,NB2430A.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037690,MD05037690,NB2020A.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037691,MD05037691,CM9730.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037692,MD05037692,CM4430.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037694,MD05037694,CM4330.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037695,MD05037695,CM3430BDAB.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037696,MD05037696,CM3430BDAB.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037697,MD05037697,CM3330WDAB.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037698,MD05037698,CM3330BDAB.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037699,MD05037699,CM2630DAB.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037701,MD05037701,ND8630.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037702,MD05037702,ND8530.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037703,MD05037703,ND5630.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037704,MD05037704,ND5530.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037705,MD05037705,ND2531.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037707,MD05037707,NP3530.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037708,MD05037708,DP432H.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05037860,MD05037860,LGE460.AO2UKT.EEUK.UK.C,DISCONTINUED,UK,"",
MD05038918,MD05038918,LGE430.ATSCBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05040456,MD05040456,"22EA63V-P.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05040545,MD05040545,"24EA53V-P.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05045420,MD05045420,PD233.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05046760,MD05046760,GBB539NSCPB.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05046791,MD05046791,GSL545WBQV.AWBQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05046820,MD05046820,GSL545NSYV.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05046948,MD05046948,F12B8QDA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05046961,MD05046961,F12A8TDA5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05047004,MD05047004,"22MA33D-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05047166,MD05047166,F14A8FDA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05047301,MD05047301,F1495BDA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05047313,MD05047313,F14A8TDSA5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05047343,MD05047343,F1495BDSA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05047668,MD05047668,AN-MR400.AEU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05049081,MD05049081,"29MN33D-DZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05049358,MD05049358,"22MN43D-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05049393,MD05049393,"24MN43D-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05049401,MD05049401,"27MA43D-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05049423,MD05049423,"24MS53V-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05050047,MD05050047,"27MS53V-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05050060,MD05050060,"27MS73V-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05050115,MD05050115,"27MT93V-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05050194,MD05050194,D1484CF.AASQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05050199,MD05050199,D1484BF.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05050786,MD05050786,NB5530A.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05051538,MD05051538,NP6630.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05053724,MD05053724,F12C3QD.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05053760,MD05053760,F12B89NDA.ABWQCUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05053765,MD05053765,F14B8QDA5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05053860,MD05053860,F1296TDA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05053923,MD05053923,F1296TDA7.ASSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05054183,MD05054183,F1496TDA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05054201,MD05054201,F12A8TDA6.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05054224,MD05054224,F14A8TDA6.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05054240,MD05054240,F14A8FDA6.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05054340,MD05054340,F14A8QDSA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05054346,MD05054346,F14A8TDSA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05054362,MD05054362,F14A7FDSA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05054368,MD05054368,F14A7FDSA5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05054382,MD05054382,F14A7FDSA6.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05054386,MD05054386,RC9055BP2Z.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05055489,MD05055489,RC9055AP2Z.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05055500,MD05055500,RC8055AH2Z.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05055526,MD05055526,RC7066A2Z.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05055545,MD05055545,GBB530NSCPB.ANSQLUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05055681,MD05055681,GBB530NSCFE.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05055916,MD05055916,GSL545NSQV.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05055971,MD05055971,GSL545WBYV.AWBQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05056001,MD05056001,GSL545NSYZ.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05056149,MD05056149,LGP710.AGBRKT.EEUK.UK.C,DISCONTINUED,UK,"",
MD05056628,MD05056628,GSL545PVYV.APZQLUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05058063,MD05058063,F12B9QDA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05058080,MD05058080,F14B9QDA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05058082,MD05058082,F12B8QDA5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05058083,MD05058083,F14B8QDA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05058085,MD05058085,F1296TDA5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05058088,MD05058088,F12A8TDA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05058089,MD05058089,F14A8TDA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05058092,MD05058092,F14A8TDA5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05058093,MD05058093,F1695RDH.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05059607,MD05059607,VR6270LVB.BNAQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05059663,MD05059663,VR62701LVB.BNAQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05059664,MD05059664,VR62601LV.BAEQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05060134,MD05060134,"29EA73-P.AKRLAGX.EEUK.UK.C",DISCONTINUED,UK,"",
MD05060340,MD05060340,"29MA73V-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05060509,MD05060509,LGE410I.AHUKWH.EEUK.UK.C,DISCONTINUED,UK,"",
MD05060740,MD05060740,"29EB93-P.AKRLAGX.EEUK.UK.C",DISCONTINUED,UK,"",
MD05060785,MD05060785,"29EB73-P.AKRLAGX.EEUK.UK.C",DISCONTINUED,UK,"",
MD05060982,MD05060982,LGD802.A6VFBK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05061240,MD05061240,"24MN33D-PZ.AEU.EEUK.UK.C",DISCONTINUED,UK,"",
MD05061320,MD05061320,D2343P-BN.AEK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05062284,MD05062284,"27EB22PY-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05062780,MD05062780,"",DISCONTINUED,UK,"",
MD05067105,MD05067105,F12B8NDA.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05067120,MD05067120,F14A8YD.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05067144,MD05067144,F14A8YD5.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05067161,MD05067161,F14A8YD6.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05067220,MD05067220,F14A8RD.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05067329,MD05067329,F14A8RD6.ABPQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05067402,MD05067402,RC8066AS2Z.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05067441,MD05067441,RC8066CS2Z.ALSQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05067482,MD05067482,D1484WF.ABWQEUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05067520,MD05067520,MS2382B.CBKQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05073320,MD05073320,GBB539NSCFE.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05073871,MD05073871,LGD821.AUKGWH.EEUK.UK.C,DISCONTINUED,UK,"",
MD05074560,MD05074560,GSB325SWQV.ASWQLGT.EEUK.UK.C,DISCONTINUED,UK,"",
MD05074623,MD05074623,GSB325PVQV.APZQLUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05074625,MD05074625,GSB325WBQV.AWBQLGT.EEUK.UK.C,DISCONTINUED,UK,"",
MD05074643,MD05074643,GSB325NSQV.ANSQLGT.EEUK.UK.C,DISCONTINUED,UK,"",
MD05074820,MD05074820,GSL325PVQV.APZQLUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05075146,MD05075146,GSL325WBQV.AWBQLGT.EEUK.UK.C,DISCONTINUED,UK,"",
MD05075160,MD05075160,GSL325WBYV.AWBQLGT.EEUK.UK.C,DISCONTINUED,UK,"",
MD05075661,MD05075661,GSL325NSYV.ANSQLGT.EEUK.UK.C,DISCONTINUED,UK,"",
MD05076562,MD05076562,LAP340.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05077023,MD05077023,LGV500.AKDXWH.EEUK.UK.C,DISCONTINUED,UK,"",
MD05080040,MD05080040,GBF530PVQPB.APZQLGT.EEUK.UK.C,DISCONTINUED,UK,"",
MD05080108,MD05080108,GBF539NSQWB.ANSQLGU.EEUK.UK.C,DISCONTINUED,UK,"",
MD05080227,MD05080227,GBF539PVQWB.APZQLUK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05080405,MD05080405,GBB539PVQWB.APZQLGT.EEUK.UK.C,DISCONTINUED,UK,"",
MD05083620,MD05083620,LGD955.AORUTS.EEUK.UK.C,DISCONTINUED,UK,"",
MD05085405,MD05085405,"24MP76HM-S.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05085420,MD05085420,"27MP35HQ-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05085481,MD05085481,"23MP65HQ-P.AEU.EEUK.UK.C",DISCONTINUED,UK,"",
MD05085482,MD05085482,"22MP65HQ-P.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05085500,MD05085500,"24MP55HQ-P.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05085608,MD05085608,"22MP55HQ-P.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05086060,MD05086060,"27MP35HQ-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05086064,MD05086064,"24M35H-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05086068,MD05086068,"22M35A-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05086070,MD05086070,"27M45HQ-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05086072,MD05086072,"24M45HQ-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05086074,MD05086074,"22M45HQ-B.AEU.EEUK.UK.C",DISCONTINUED,UK,"",
MD05087240,MD05087240,"24MB35PY-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05087241,MD05087241,"27MB65PY-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05087244,MD05087244,"22MB65PY-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05087280,MD05087280,"22MB65PM-B.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05088206,MD05088206,"27MT55S-PZ.AEU.EEUK.UK.C",DISCONTINUED,UK,"",
MD05088222,MD05088222,"24MT30S-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05088261,MD05088261,"27MT46D-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05088301,MD05088301,"22MT45D-PZ.AEUSLPX.EEUK.UK.C",DISCONTINUED,UK,"",
MD05088340,MD05088340,"24MT45D-PZ.AEUCLPX.EEUK.UK.C",DISCONTINUED,UK,"",
MD05088341,MD05088341,"29MT45D-PZ.AEU.EEUK.UK.C",DISCONTINUED,UK,"",
MD05088560,MD05088560,"29UT55V-PZ.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05088580,MD05088580,"29UB65-P.AEU.EEUK.UK.C",DISCONTINUED,UK,"",
MD05088581,MD05088581,"25UM65-P.AEULAVX.EEUK.UK.C",DISCONTINUED,UK,"",
MD05088600,MD05088600,"29UM65-P.AEK.EEUK.UK.C",DISCONTINUED,UK,"",
MD05088620,MD05088620,"34UM65-P.AKRLOYX.EEUK.UK.C",DISCONTINUED,UK,"",
MD05094901,MD05094901,BH9540TW.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05095420,MD05095420,BH7440P.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05095702,MD05095702,"34UM95-P.AEU.EEUK.UK.C",DISCONTINUED,UK,"",
MD05095840,MD05095840,BH7240B.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05095991,MD05095991,NB5540.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05096030,MD05096030,NB4540.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05096056,MD05096056,NB2540.AGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05096059,MD05096059,LAB540.BSWELLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05096074,MD05096074,LAP440.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05096316,MD05096316,BP740.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05096363,MD05096363,BP645.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05096364,MD05096364,BP640S.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05096560,MD05096560,BP440.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05096584,MD05096584,BP240.BGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05096604,MD05096604,DP542H.AGBRLLX.EEUK.UK.C,ACTIVE,UK,"",
MD05096621,MD05096621,CM2540DAB.AGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05096642,MD05096642,CM2440DAB.AGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05097743,MD05097743,CM4340.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05097972,MD05097972,PD239P.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05097981,MD05097981,CM9740.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
MD05098022,MD05098022,CM8340.DGBRLLK.EEUK.UK.C,DISCONTINUED,UK,"",
